0,1
95.4172618474033,-377.731441464931
95.3527784172573,-377.811201925329
95.1739749288565,-377.806113864187
95.0705776888418,-377.876032510901
94.9803617938717,-377.968854157
94.9091837158686,-378.081499292996
94.8160894790906,-378.196516390953
94.7168032981207,-378.31934761877
94.6113108226912,-378.447680659175
94.4963072747407,-378.579959749056
94.2778599881171,-378.641080067552
94.0955958753252,-378.740307200516
93.9612548651211,-378.877662631973
93.8269002986936,-379.01051186846
93.640731147522,-379.098664123257
93.8900863613085,-379.749710423116
93.4879094409395,-379.657191827264
93.3316928648072,-379.761991200855
93.1937766507831,-379.883386536451
93.0553511922664,-380.002390867159
92.9307752526167,-380.128447545205
92.8070043616463,-380.253127826829
92.6754251521955,-380.372692182898
92.5510399512096,-380.498761952202
92.4251090181242,-380.621794433954
92.2677558519009,-380.722441455034
92.1498609620412,-380.855583593182
92.024125895727,-380.988018919154
91.888125610381,-381.118364279381
92.187650495111,-381.853713471543
91.7917629820524,-381.80354466039
91.6463439185402,-381.961317687675
91.399688491254,-382.049705631519
91.209798437659,-382.193636733558
91.0697522047432,-382.392266392582
90.8430251976238,-382.529415025138
90.6227974358268,-382.677368209385
90.3994648270643,-382.822612258573
90.1680995706821,-382.959699553585
89.937911619111,-383.095889332823
90.2814301097039,-384.003682304469
89.8188013081212,-383.941768752329
89.5367820297275,-384.024572639947
89.2208708507674,-384.085618882787
88.9650890275014,-384.182471105263
88.7368544847,-384.29469411577
88.5225892254595,-384.410825696652
88.3406187918177,-384.544018673015
88.1638418137905,-384.668773363347
88.0173384005714,-384.798986328527
87.8887437585297,-384.924997498252
88.0095810976984,-385.48309669273
87.7334691194566,-385.489095980675
87.4872449557179,-385.504724205569
87.2725332072378,-385.541884126422
87.1471850507598,-385.654314963279
87.0494186677023,-385.790690854638
86.9456976659355,-385.919978915489
86.8420688498952,-386.046269394029
86.7485088369644,-386.181776655462
86.6547745654181,-386.318314143818
86.5587894057339,-386.451205736846
86.4340131718864,-386.564845645898
86.3276307512317,-386.687777697978
86.2345085860169,-386.824532548691
86.5558713030523,-387.503345249842
86.212908145645,-387.433006224322
86.0366746437372,-387.502932235838
85.9200953906961,-387.620207869161
85.8154769911943,-387.74714517523
85.7250204072459,-387.887977995811
85.6126382491588,-388.007646661979
85.5192046938569,-388.144162584963
85.4132062236277,-388.269200194845
85.3093622285139,-388.395353644276
85.2008492539211,-388.517593524544
85.1005914263653,-388.644197874215
85.0008011220526,-388.769629622718
84.9007903867498,-388.895289201401
84.802485513337,-389.020076989371
85.3048213325139,-389.786648618303
84.9058260500634,-389.68225125618
84.6918765933915,-389.717585854771
84.5291507731163,-389.789336180251
84.410215501977,-389.893379739117
84.3047788435882,-390.008749454054
84.1993804142567,-390.124151003587
84.0878281017425,-390.233369723836
83.967676935501,-390.335544715208
83.8460906502356,-390.43794767644
83.7276162210638,-390.540553005813
83.6110610047542,-390.647351805784
83.4927910012378,-390.750641555156
83.3692411108265,-390.846643881521
83.243942899353,-390.940667798785
84.0220721793952,-391.909191108232
83.6199163900496,-391.788376900483
83.32919533626,-391.749237830585
83.1429577086972,-391.789235807827
82.9817086313873,-391.851707427983
82.8395878445671,-391.924281910846
82.7097095432443,-392.007251838671
82.589839042401,-392.100662395571
82.4627718098864,-392.18928551351
82.3247697727736,-392.270602153798
82.1820684022141,-392.352806521479
82.0431430092832,-392.438887953166
81.9166311766241,-392.534245619219
81.7773709976587,-392.620251089465
81.6524487202971,-392.717320406886
81.5219362651516,-392.813906687759
81.9936761748649,-393.586193700165
81.6967663492119,-393.557795422847
81.488409655217,-393.599426216737
81.3141472950334,-393.668348517951
81.1747565320111,-393.766220546358
81.0564976266575,-393.881551770363
80.9342914625837,-393.993727236955
80.8212594977798,-394.118833148453
80.7006741966415,-394.236735058017
80.5920402732808,-394.364213835367
80.4823020802214,-394.4871744398
80.3738786218463,-394.61000098113
80.2609868524953,-394.731291453354
80.12960701752,-394.83710086657
79.9653120581732,-394.914161992433
80.3164440602246,-395.597289854877
80.2605578869981,-395.760073507328
79.8822017483779,-395.670465762773
79.600344887418,-395.654005974665
79.3447991249638,-395.653559963338
79.1409936618091,-395.692915330501
78.9696171808021,-395.758118506878
78.8259389660466,-395.842940636816
78.6960792461179,-395.938138971301
78.5824477940328,-396.045299538079
78.4741145160038,-396.153872284354
78.3732804645493,-396.273086486475
78.2751363852735,-396.387048024714
78.1790796590387,-396.501284202024
